artist,n_reviews,artist_norm,is_various,is_suspicious_token
weasel walter quartet,1,weasel walter quartet,False,False
weaves,1,weaves,False,False
webbie,1,webbie,False,False
wechsel garland,1,wechsel garland,False,False
weedeater,1,weedeater,False,False
weekend,3,weekend,False,False
ween,7,ween,False,False
weezer,9,weezer,False,False
weights,1,weights,False,False
weird dreams,1,weird dreams,False,False
weird war,3,weird war,False,False
weird weeds,4,weird weeds,False,False
weird wives,1,weird wives,False,False
welcome,1,welcome,False,False
well$,1,well$,False,False
werner dafeldecker,1,werner dafeldecker,False,False
wesley willis,1,wesley willis,False,False
west indian girl,1,west indian girl,False,False
western,4,western,False,False
western automatic,1,western automatic,False,False
western keys,1,western keys,False,False
westside connection,1,westside connection,False,False
wet,1,wet,False,False
wet hair,1,wet hair,False,False
wet illustrated,1,wet illustrated,False,False
wetdog,1,wetdog,False,False
wetnurse,1,wetnurse,False,False
weval,1,weval,False,False
weyes blood,3,weyes blood,False,False
wha-ha-ha,1,wha-ha-ha,False,False
what made milwaukee famous,2,what made milwaukee famous,False,False
what moon things,1,what moon things,False,False
whatever brains,1,whatever brains,False,False
wheat,4,wheat,False,False
when dinosaurs ruled the earth,1,when dinosaurs ruled the earth,False,False
when saints go machine,1,when saints go machine,False,False
whirlwind heat,2,whirlwind heat,False,False
whirr,3,whirr,False,False
whiskeytown,2,whiskeytown,False,False
white car,1,white car,False,False
white denim,6,white denim,False,False
white dwarfs,2,white dwarfs,False,False
white fang,1,white fang,False,False
white fence,5,white fence,False,False
white flight,1,white flight,False,False
white gzus,1,white gzus,False,False
white hills,5,white hills,False,False
white hinterland,4,white hinterland,False,False
white lies,2,white lies,False,False
white lung,3,white lung,False,False
white magic,2,white magic,False,False
white mice,1,white mice,False,False
white mystery,1,white mystery,False,False
white noise,1,white noise,False,False
white out,2,white out,False,False
white rabbits,3,white rabbits,False,False
white rainbow,3,white rainbow,False,False
white reaper,2,white reaper,False,False
white rock,1,white rock,False,False
white rose movement,1,white rose movement,False,False
white sea,2,white sea,False,False
white star line,1,white star line,False,False
white whale,1,white whale,False,False
white widows pact,1,white widows pact,False,False
white williams,1,white williams,False,False
white zombie,1,white zombie,False,False
whitehouse,1,whitehouse,False,False
whitey,1,whitey,False,False
whitney,1,whitney,False,False
whomadewho,2,whomadewho,False,False
whores,1,whores,False,False
why khaliq,1,why khaliq,False,False
why?,10,why?,False,False
widowspeak,4,widowspeak,False,False
wife,2,wife,False,False
wiki,1,wiki,False,False
wilco,15,wilco,False,False
wild beasts,5,wild beasts,False,False
wild flag,1,wild flag,False,False
wild nothing,5,wild nothing,False,False
wild sweet orange,1,wild sweet orange,False,False
wildbirds,2,wildbirds,False,False
wildchild,1,wildchild,False,False
wilderness,3,wilderness,False,False
wiley,6,wiley,False,False
will butler,2,will butler,False,False
will johnson,1,will johnson,False,False
will oldham,5,will oldham,False,False
will saul,1,will saul,False,False
willard grant conspiracy,3,willard grant conspiracy,False,False
william basinski,11,william basinski,False,False
william elliott whitmore,2,william elliott whitmore,False,False
william f. gibbs,1,william f. gibbs,False,False
william hooker,1,william hooker,False,False
william onyeabor,2,william onyeabor,False,False
william parker,4,william parker,False,False
william parkers raining on the moon,1,william parkers raining on the moon,False,False
william ryan fritch,1,william ryan fritch,False,False
william s. burroughs,1,william s. burroughs,False,False
william shatner,1,william shatner,False,False
william tyler,4,william tyler,False,False
william winant,1,william winant,False,False
willie burns,1,willie burns,False,False
willie isz,1,willie isz,False,False
willie nelson,7,willie nelson,False,False
willie wright,1,willie wright,False,False
willis earl beal,5,willis earl beal,False,False
willits,1,willits,False,False
willow,1,willow,False,False
willy mason,2,willy mason,False,False
wimps,1,wimps,False,False
windhand,3,windhand,False,False
window twins,1,window twins,False,False
windsor for the derby,4,windsor for the derby,False,False
windsurf,1,windsurf,False,False
windy,5,windy,False,False
wine,11,wine,False,False
winfred e. eye,2,winfred e. eye,False,False
wingtip sloat,1,wingtip sloat,False,False
winter blanket,1,winter blanket,False,False
winter family,1,winter family,False,False
winterfylleth,1,winterfylleth,False,False
winterkids,1,winterkids,False,False
wintersleep,1,wintersleep,False,False
wire,13,wire,False,False
wishmountain,1,wishmountain,False,False
witch,2,witch,False,False
witch gardens,1,witch gardens,False,False
witch hazel sound,1,witch hazel sound,False,False
witch mountain,2,witch mountain,False,False
witchcraft,2,witchcraft,False,False
without gravity,1,without gravity,False,False
wives,1,wives,False,False
wiz khalifa,7,wiz khalifa,False,False
wizardzz,1,wizardzz,False,False
wobbly,1,wobbly,False,False
woe,1,woe,False,False
woebot,1,woebot,False,False
woelv,1,woelv,False,False
wold,2,wold,False,False
wolf,2,wolf,False,False
wolf alice,1,wolf alice,False,False
wolf colonel,1,wolf colonel,False,False
wolf eyes,9,wolf eyes,False,False
wolf parade,5,wolf parade,False,False
wolf people,2,wolf people,False,False
wolfbrigade,1,wolfbrigade,False,False
wolfgang tillmans,1,wolfgang tillmans,False,False
wolfgang voigt,3,wolfgang voigt,False,False
wolfie,3,wolfie,False,False
wolfmother,1,wolfmother,False,False
wolves in the throne room,5,wolves in the throne room,False,False
woman's hour,1,woman's hour,False,False
women,3,women,False,False
wonderful,1,wonderful,False,False
woo,2,woo,False,False
wood,2,wood,False,False
wooden shjips,6,wooden shjips,False,False
wooden wand,9,wooden wand,False,False
woodkid,1,woodkid,False,False
woodpigeon,1,woodpigeon,False,False
woods,8,woods,False,False
woods of desolation,1,woods of desolation,False,False
woodsman,3,woodsman,False,False
woody guthrie,2,woody guthrie,False,False
woolfy,1,woolfy,False,False
working for a nuclear free city,3,working for a nuclear free city,False,False
world leader pretend,1,world leader pretend,False,False
world standard,1,world standard,False,False
worm ouroboros,2,worm ouroboros,False,False
worms,1,worms,False,False
worriedaboutsatan,1,worriedaboutsatan,False,False
wound,4,wound,False,False
wounded lion,1,wounded lion,False,False
woven bones,1,woven bones,False,False
wovenhand,5,wovenhand,False,False
wraetlic,1,wraetlic,False,False
wrath of the weak,1,wrath of the weak,False,False
wreck,2,wreck,False,False
wreckless eric,2,wreckless eric,False,False
wrekmeister harmonies,4,wrekmeister harmonies,False,False
wrnlrd,1,wrnlrd,False,False
wu lyf,1,wu lyf,False,False
wu-block,1,wu-block,False,False
wu-tang,1,wu-tang,False,False
wu-tang clan,6,wu-tang clan,False,False
wurster,4,wurster,False,False
wussy,2,wussy,False,False
wyatt,1,wyatt,False,False
wye oak,6,wye oak,False,False
wymond miles,3,wymond miles,False,False
wyrd visions,1,wyrd visions,False,False
wzt hearts,2,wzt hearts,False,False
x-tg,1,x-tg,False,False
xasthur,3,xasthur,False,False
xbxrx,2,xbxrx,False,False
xela,1,xela,False,False
xenia rubinos,2,xenia rubinos,False,False
xeno,1,xeno,False,False
xibalba,2,xibalba,False,False
xinlisupreme,1,xinlisupreme,False,False
xiu xiu,18,xiu xiu,False,False
xray eyeballs,2,xray eyeballs,False,False
xtc,6,xtc,False,False
xxl,3,xxl,False,False
xxxy,2,xxxy,False,False
xylouris white,1,xylouris white,False,False
yabby you,1,yabby you,False,False
yacht,4,yacht,False,False
yagya,1,yagya,False,False
yahowha 13,1,yahowha 13,False,False
yaitw,1,yaitw,False,False
yakar rhythms,1,yakar rhythms,False,False
yakuza,3,yakuza,False,False
yamantaka,2,yamantaka,False,False
yamataka eye,1,yamataka eye,False,False
yancey boys,1,yancey boys,False,False
yann tiersen,1,yann tiersen,False,False
yannis kyriakides,1,yannis kyriakides,False,False
yaroze dream suite,1,yaroze dream suite,False,False
yasiin bey,1,yasiin bey,False,False
yasunao tone,1,yasunao tone,False,False
yautja,2,yautja,False,False
yea big,2,yea big,False,False
yeah yeah yeahs,9,yeah yeah yeahs,False,False
yeah?,1,yeah?,False,False
year of the rabbit,1,year of the rabbit,False,False
years,1,years,False,False
yeasayer,5,yeasayer,False,False
yelawolf,2,yelawolf,False,False
yellow eyes,1,yellow eyes,False,False
yellow ostrich,1,yellow ostrich,False,False
yellow swans,6,yellow swans,False,False
yellowbirds,1,yellowbirds,False,False
yellowfever,1,yellowfever,False,False
yellowman,2,yellowman,False,False
yes,1,yes,False,False
yesterday's kids,1,yesterday's kids,False,False
yesterdays new quintet,3,yesterdays new quintet,False,False
yim yames,1,yim yames,False,False
ying yang twins,1,ying yang twins,False,False
ymd,1,ymd,False,False
ymusic,2,ymusic,False,False
yndi halda,2,yndi halda,False,False
yo gotti,2,yo gotti,False,False
yo la tengo,14,yo la tengo,False,False
yo majesty,1,yo majesty,False,False
yoav,1,yoav,False,False
yob,4,yob,False,False
yohimbe brothers,1,yohimbe brothers,False,False
yohuna,1,yohuna,False,False
yoko ono,5,yoko ono,False,False
yoko ono plastic ono band,2,yoko ono plastic ono band,False,False
yokoo,1,yokoo,False,False
yonatan gat,1,yonatan gat,False,False
yoni,1,yoni,False,False
yoshimi,1,yoshimi,False,False
yotam avni,1,yotam avni,False,False
you am i,1,you am i,False,False
you blew it!,3,you blew it!,False,False
you say party,3,you say party,False,False
you will know us by the trail of dead,10,you will know us by the trail of dead,False,False
youandewan,1,youandewan,False,False
young,1,young,False,False
young bleed,1,young bleed,False,False
young buck,1,young buck,False,False
young dreams,1,young dreams,False,False
young dro,3,young dro,False,False
young ejecta,1,young ejecta,False,False
young fathers,1,young fathers,False,False
young galaxy,3,young galaxy,False,False
young gunz,2,young gunz,False,False
young guv,1,young guv,False,False
young jazz rebels,1,young jazz rebels,False,False
young jeezy presents usda,1,young jeezy presents usda,False,False
young knives,2,young knives,False,False
young l,2,young l,False,False
young magic,2,young magic,False,False
young male,1,young male,False,False
young man,2,young man,False,False
young marble giants,1,young marble giants,False,False
young marco,1,young marco,False,False
young moe,1,young moe,False,False
young money,1,young money,False,False
young montana,1,young montana,False,False
young people,3,young people,False,False
young prisms,2,young prisms,False,False
young smoke,1,young smoke,False,False
young the giant,1,young the giant,False,False
young thug,10,young thug,False,False
young widows,4,young widows,False,False
youngblood brass band,1,youngblood brass band,False,False
youngsbower,1,youngsbower,False,False
youth,1,youth,False,False
youth code,3,youth code,False,False
youth group,1,youth group,False,False
youth lagoon,3,youth lagoon,False,False
yowler,1,yowler,False,False
yuck,4,yuck,False,False
yuji oniki,1,yuji oniki,False,False
yuka,1,yuka,False,False
yuka honda,1,yuka honda,False,False
yume bitsu,1,yume bitsu,False,False
yumi zouma,1,yumi zouma,False,False
yung,1,yung,False,False
yung joc,1,yung joc,False,False
yung l.a.,1,yung l.a.,False,False
yung lean,1,yung lean,False,False
yuppies,1,yuppies,False,False
yura yura teikoku,1,yura yura teikoku,False,False
yves tumor,1,yves tumor,False,False
yvette,1,yvette,False,False
yyyy,1,yyyy,False,False
z'ev,1,z'ev,False,False
